집계일자,집계시,출발영업소코드,도착영업소코드,통행시간,요일
20200101,8,101,105,708,2
20200101,8,101,105,823,2
20200101,8,101,105,678,2
20200101,11,101,105,712,2
20200101,11,101,105,787,2
20200101,11,101,105,699,2
20200101,11,101,105,807,2
20200101,11,101,105,709,2
20200101,15,101,105,1098,2
20200101,15,101,105,982,2
20200101,15,101,105,909,2
20200101,15,101,105,1105,2
20200101,15,101,105,966,2
20200101,15,101,105,1157,2
20200101,19,101,105,1034,2
20200101,19,101,105,844,2
20200101,19,101,105,853,2
20200101,19,101,105,982,2
20200101,19,101,105,1061,2
20200101,16,101,105,1145,2
20200101,16,101,105,921,2
20200101,16,101,105,1108,2
20200101,16,101,105,1218,2
20200101,22,101,105,817,2
20200101,22,101,105,775,2
20200101,22,101,105,751,2
20200101,22,101,105,868,2
20200101,22,101,105,921,2
20200101,22,101,105,858,2
20200101,13,101,105,900,2
20200101,13,101,105,865,2
20200101,13,101,105,790,2
20200101,13,101,105,880,2
20200101,3,101,105,708,2
20200101,3,101,105,801,2
20200101,2,101,105,653,2
20200101,3,101,105,636,2
20200101,2,101,105,650,2
20200101,2,101,105,806,2
20200101,3,101,105,636,2
20200101,3,101,110,3396,2
20200101,2,101,110,3458,2
20200101,3,101,110,3290,2
20200101,2,101,110,3162,2
20200101,2,101,110,3283,2
20200101,3,101,110,3031,2
20200101,13,101,110,3260,2
20200101,13,101,110,4463,2
20200101,22,101,110,2967,2
20200101,16,101,110,3335,2
20200101,16,101,110,3555,2
20200101,19,101,110,3244,2
20200101,19,101,110,4010,2
20200101,19,101,110,3458,2
20200101,15,101,110,3304,2
20200101,15,101,110,3490,2
20200101,8,101,110,3240,2
20200101,11,101,110,3313,2
20200101,8,101,110,2841,2
20200101,8,101,110,4383,2
20200101,11,101,110,3178,2
20200101,17,101,110,4205,2
20200101,17,101,110,3316,2
20200101,7,101,110,2857,2
20200101,9,101,110,4652,2
20200101,7,101,110,3138,2
20200101,9,101,110,2977,2
20200101,9,101,110,3269,2
20200101,6,101,110,2885,2
20200101,6,101,110,3324,2
20200101,18,101,110,3325,2
20200101,0,101,110,3319,2
20200101,0,101,110,3263,2
20200101,1,101,110,3234,2
20200101,1,101,110,3268,2
20200101,1,101,110,3267,2
20200101,12,101,110,3269,2
20200101,12,101,110,3325,2
20200101,14,101,110,3383,2
20200101,14,101,110,3353,2
20200101,21,101,110,3097,2
20200101,21,101,110,3614,2
20200101,21,101,110,3323,2
20200101,23,101,110,3300,2
20200101,23,101,110,3060,2
20200101,23,101,110,2870,2
20200101,4,101,110,3037,2
20200101,4,101,110,4284,2
20200101,5,101,110,2915,2
20200101,5,101,110,3309,2
20200101,5,101,110,3061,2
20200101,10,101,110,3109,2
20200101,10,101,110,3275,2
20200101,10,101,110,3370,2
20200101,20,101,110,3152,2
20200101,20,101,110,3307,2
20200101,20,101,110,3830,2
20200101,20,101,110,4050,2
20200101,10,101,115,5499,2
20200101,10,101,115,5329,2
20200101,20,101,115,5673,2
20200101,20,101,115,4662,2
20200101,4,101,115,5946,2
20200101,5,101,115,6466,2
20200101,23,101,115,5422,2
20200101,23,101,115,5363,2
20200101,23,101,115,6028,2
20200101,0,101,115,5718,2
20200101,0,101,115,9284,2
20200101,1,101,115,5502,2
20200101,1,101,115,8066,2
20200101,12,101,115,5623,2
20200101,12,101,115,4967,2
20200101,12,101,115,5058,2
20200101,14,101,115,5772,2
20200101,14,101,115,4782,2
20200101,14,101,115,5659,2
20200101,21,101,115,5627,2
20200101,21,101,115,4646,2
20200101,21,101,115,5690,2
20200101,18,101,115,5776,2
20200101,18,101,115,4647,2
20200101,7,101,115,5229,2
20200101,9,101,115,5464,2
20200101,7,101,115,6727,2
20200101,7,101,115,5712,2
20200101,6,101,115,6010,2
20200101,9,101,115,5623,2
20200101,17,101,115,5750,2
20200101,17,101,115,5735,2
20200101,17,101,115,4668,2
20200101,11,101,115,5124,2
20200101,11,101,115,5581,2
20200101,8,101,115,5115,2
20200101,8,101,115,5484,2
20200101,8,101,115,6068,2
20200101,15,101,115,5476,2
20200101,19,101,115,4641,2
20200101,19,101,115,5931,2
20200101,15,101,115,5808,2
20200101,15,101,115,4726,2
20200101,19,101,115,5763,2
20200101,16,101,115,5478,2
20200101,22,101,115,5492,2
20200101,16,101,115,4696,2
20200101,22,101,115,4662,2
20200101,16,101,115,5709,2
20200101,13,101,115,5585,2
20200101,13,101,115,5663,2
20200101,13,101,115,4858,2
20200101,2,101,115,4902,2
20200101,3,101,115,5478,2
20200101,2,101,115,5373,2
20200101,11,101,120,7066,2
20200101,8,101,120,6561,2
20200101,15,101,120,7820,2
20200101,19,101,120,7472,2
20200101,9,101,120,7344,2
20200101,6,101,120,5745,2
20200101,7,101,120,6705,2
20200101,14,101,120,7836,2
20200101,12,101,120,7872,2
20200101,18,101,120,10058,2
20200101,10,101,120,7231,2
20200101,16,101,120,7757,2
20200101,13,101,125,9013,2
20200101,22,101,125,11255,2
20200101,16,101,125,8796,2
20200101,20,101,125,9671,2
20200101,23,101,125,10660,2
20200101,18,101,125,9155,2
20200101,12,101,125,9250,2
20200101,14,101,125,8752,2
20200101,17,101,125,8921,2
20200101,7,101,125,10628,2
20200101,9,101,125,9642,2
20200101,19,101,125,9388,2
20200101,15,101,125,8618,2
20200101,15,101,130,9487,2
20200101,19,101,130,8683,2
20200101,17,101,130,9074,2
20200101,17,101,130,8884,2
20200101,14,101,130,9695,2
20200101,21,101,130,8282,2
20200101,12,101,130,9498,2
20200101,18,101,130,8885,2
20200101,23,101,130,8798,2
20200101,10,101,130,9638,2
20200101,20,101,130,8672,2
20200101,4,101,130,10267,2
20200101,16,101,130,9220,2
20200101,22,101,130,8287,2
20200101,13,101,130,9606,2
20200101,13,101,135,15133,2
20200101,13,101,135,13289,2
20200101,3,101,135,14168,2
20200101,2,101,135,14599,2
20200101,16,101,135,13559,2
20200101,18,101,135,12268,2
20200101,12,101,135,12807,2
20200101,21,101,135,13111,2
20200101,14,101,135,14139,2
20200101,1,101,135,14118,2
20200101,0,101,135,13637,2
20200101,10,101,135,12433,2
20200101,20,101,135,12421,2
20200101,4,101,135,13737,2
20200101,5,101,135,14160,2
20200101,17,101,135,13192,2
20200101,6,101,135,14583,2
20200101,7,101,135,14335,2
20200101,11,101,135,15849,2
20200101,8,101,135,13202,2
20200101,11,101,135,12468,2
20200101,19,101,135,11998,2
20200101,15,101,135,14537,2
20200101,6,101,140,15824,2
20200101,6,101,140,19623,2
20200101,9,101,140,18048,2
20200101,17,101,140,17979,2
20200101,11,101,140,17349,2
20200101,19,101,140,16901,2
20200101,15,101,140,18297,2
20200101,5,101,140,14778,2
20200101,10,101,140,18237,2
20200101,4,101,140,21814,2
20200101,5,101,140,19792,2
20200101,20,101,140,16865,2
20200101,23,101,140,16122,2
20200101,12,101,140,17178,2
20200101,14,101,140,17933,2
20200101,21,101,140,16887,2
20200101,18,101,140,17137,2
20200101,22,101,140,16406,2
20200101,16,101,140,17858,2
20200101,16,101,140,14724,2
20200101,2,101,140,17471,2
20200101,3,101,140,17076,2
20200102,6,101,105,694,3
20200102,6,101,105,788,3
20200102,6,101,105,766,3
20200102,6,101,105,1015,3
20200102,6,101,105,769,3
20200102,15,101,105,893,3
20200102,15,101,105,918,3
20200102,15,101,105,740,3
20200102,15,101,105,850,3
20200102,15,101,105,894,3
20200102,15,101,105,966,3
20200102,21,101,105,760,3
20200102,21,101,105,999,3
20200102,21,101,105,986,3
20200102,21,101,105,972,3
20200102,21,101,105,1031,3
20200102,21,101,105,902,3
20200102,9,101,105,783,3
20200102,9,101,105,833,3
20200102,9,101,105,748,3
20200102,9,101,105,804,3
20200102,9,101,105,818,3
20200102,19,101,105,1182,3
20200102,19,101,105,1224,3
20200102,19,101,105,835,3
20200102,19,101,105,952,3
20200102,19,101,105,1126,3
20200102,19,101,105,1210,3
20200102,16,101,105,750,3
20200102,16,101,105,943,3
20200102,16,101,105,881,3
20200102,16,101,105,925,3
20200102,16,101,105,842,3
20200102,22,101,105,876,3
20200102,22,101,105,736,3
20200102,22,101,105,869,3
20200102,22,101,105,937,3
20200102,22,101,105,895,3
20200102,23,101,105,797,3
20200102,23,101,105,920,3
20200102,23,101,105,721,3
20200102,23,101,105,830,3
20200102,23,101,105,885,3
20200102,23,101,105,828,3
20200102,14,101,105,901,3
20200102,14,101,105,891,3
20200102,14,101,105,741,3
20200102,14,101,105,858,3
20200102,14,101,105,910,3
20200102,14,101,105,830,3
20200102,13,101,105,827,3
20200102,13,101,105,878,3
20200102,13,101,105,740,3
20200102,13,101,105,806,3
20200102,13,101,105,896,3
20200102,13,101,105,882,3
20200102,20,101,105,1096,3
20200102,20,101,105,1145,3
20200102,20,101,105,794,3
20200102,20,101,105,939,3
20200102,20,101,105,1106,3
20200102,7,101,105,784,3
20200102,7,101,105,975,3
20200102,7,101,105,822,3
20200102,7,101,105,756,3
20200102,7,101,105,814,3
20200102,7,101,105,809,3
20200102,17,101,105,868,3
20200102,17,101,105,968,3
20200102,17,101,105,898,3
20200102,17,101,105,753,3
20200102,17,101,105,921,3
20200102,2,101,105,621,3
20200102,2,101,105,714,3
20200102,2,101,105,793,3
20200102,2,101,105,891,3
20200102,2,101,105,778,3
20200102,3,101,105,629,3
20200102,3,101,105,709,3
20200102,3,101,105,866,3
20200102,3,101,105,789,3
20200102,4,101,105,630,3
20200102,4,101,105,724,3
20200102,4,101,105,787,3
20200102,4,101,105,778,3
20200102,4,101,105,1154,3
20200102,4,101,105,772,3
20200102,5,101,105,638,3
20200102,5,101,105,735,3
20200102,5,101,105,738,3
20200102,5,101,105,795,3
20200102,5,101,105,1045,3
20200102,5,101,105,746,3
20200102,11,101,105,832,3
20200102,11,101,105,876,3
20200102,11,101,105,738,3
20200102,11,101,105,806,3
20200102,11,101,105,925,3
20200102,11,101,105,892,3
20200102,18,101,105,806,3
20200102,18,101,105,1074,3
20200102,18,101,105,1031,3
20200102,18,101,105,1055,3
20200102,18,101,105,974,3
20200102,10,101,105,813,3
20200102,10,101,105,924,3
20200102,10,101,105,735,3
20200102,10,101,105,794,3
20200102,10,101,105,861,3
20200102,10,101,105,806,3
20200102,0,101,105,622,3
20200102,0,101,105,725,3
20200102,0,101,105,675,3
20200102,0,101,105,620,3
20200102,1,101,105,620,3
20200102,1,101,105,723,3
20200102,1,101,105,662,3
20200102,8,101,105,792,3
20200102,8,101,105,845,3
20200102,8,101,105,773,3
20200102,8,101,105,820,3
20200102,8,101,105,842,3
20200102,12,101,105,846,3
20200102,12,101,105,884,3
20200102,12,101,105,748,3
20200102,12,101,105,810,3
20200102,12,101,105,918,3
20200102,12,101,105,912,3
20200102,0,101,110,2885,3
20200102,0,101,110,3235,3
20200102,0,101,110,2566,3
20200102,1,101,110,2905,3
20200102,1,101,110,3502,3
20200102,8,101,110,3267,3
20200102,8,101,110,3084,3
20200102,8,101,110,3036,3
20200102,8,101,110,3584,3
20200102,8,101,110,4042,3
20200102,8,101,110,3759,3
20200102,12,101,110,3491,3
20200102,12,101,110,3511,3
20200102,12,101,110,3454,3
20200102,12,101,110,3544,3
20200102,12,101,110,3494,3
20200102,10,101,110,3896,3
20200102,10,101,110,3632,3
20200102,10,101,110,3323,3
20200102,10,101,110,3188,3
20200102,18,101,110,3664,3
20200102,18,101,110,3626,3
20200102,18,101,110,3463,3
20200102,18,101,110,3651,3
20200102,2,101,110,2898,3
20200102,2,101,110,2649,3
20200102,2,101,110,3433,3
20200102,2,101,110,3413,3
20200102,3,101,110,2728,3
20200102,3,101,110,2813,3
20200102,3,101,110,3390,3
20200102,3,101,110,3319,3
20200102,4,101,110,2725,3
20200102,4,101,110,3414,3
20200102,4,101,110,3548,3
20200102,5,101,110,2716,3
20200102,5,101,110,2741,3
20200102,11,101,110,3379,3
20200102,11,101,110,3432,3
20200102,11,101,110,3325,3
20200102,11,101,110,3537,3
20200102,11,101,110,3584,3
20200102,17,101,110,3633,3
20200102,17,101,110,3466,3
20200102,17,101,110,3468,3
20200102,17,101,110,3854,3
20200102,7,101,110,3504,3
20200102,7,101,110,3640,3
20200102,7,101,110,3007,3
20200102,13,101,110,3551,3
20200102,13,101,110,3689,3
20200102,13,101,110,3355,3
20200102,13,101,110,3484,3
20200102,20,101,110,3558,3
20200102,13,101,110,3429,3
20200102,20,101,110,4222,3
20200102,13,101,110,3507,3
20200102,14,101,110,3449,3
20200102,14,101,110,3473,3
20200102,14,101,110,3459,3
20200102,23,101,110,3214,3
20200102,22,101,110,3466,3
20200102,22,101,110,3337,3
20200102,22,101,110,3758,3
20200102,16,101,110,3614,3
20200102,16,101,110,3528,3
20200102,16,101,110,3577,3
20200102,16,101,110,4266,3
20200102,19,101,110,3556,3
20200102,9,101,110,3052,3
20200102,19,101,110,3656,3
20200102,9,101,110,3290,3
20200102,9,101,110,3627,3
20200102,21,101,110,3752,3
20200102,21,101,110,3347,3
20200102,6,101,110,2767,3
20200102,6,101,110,2953,3
20200102,6,101,110,3031,3
20200102,6,101,110,3424,3
20200102,6,101,110,4123,3
20200102,6,101,110,3697,3
20200102,15,101,110,3606,3
20200102,15,101,110,3565,3
20200102,15,101,110,3502,3
20200102,15,101,110,3581,3
20200102,15,101,110,3666,3
20200102,15,101,110,3583,3
20200102,15,101,115,5804,3
20200102,15,101,115,4898,3
20200102,6,101,115,4979,3
20200102,6,101,115,4952,3
20200102,21,101,115,6055,3
20200102,21,101,115,5917,3
20200102,21,101,115,4756,3
20200102,19,101,115,4788,3
20200102,9,101,115,5190,3
20200102,19,101,115,6041,3
20200102,9,101,115,5380,3
20200102,9,101,115,5057,3
20200102,19,101,115,5887,3
20200102,16,101,115,4904,3
20200102,16,101,115,5840,3
20200102,22,101,115,5691,3
20200102,22,101,115,4764,3
20200102,22,101,115,5786,3
20200102,23,101,115,5602,3
20200102,22,101,115,5727,3
20200102,23,101,115,4709,3
20200102,14,101,115,6073,3
20200102,14,101,115,4940,3
20200102,14,101,115,5721,3
20200102,20,101,115,6048,3
20200102,13,101,115,6116,3
20200102,20,101,115,4790,3
20200102,13,101,115,5646,3
20200102,13,101,115,4942,3
20200102,20,101,115,6011,3
20200102,7,101,115,6730,3
20200102,7,101,115,5000,3
20200102,7,101,115,5047,3
20200102,17,101,115,5651,3
20200102,17,101,115,5915,3
20200102,17,101,115,4875,3
20200102,2,101,115,5594,3
20200102,3,101,115,5601,3
20200102,4,101,115,5319,3
20200102,5,101,115,5099,3
20200102,5,101,115,6805,3
20200102,11,101,115,5454,3
20200102,11,101,115,5054,3
20200102,11,101,115,5987,3
20200102,18,101,115,5946,3
20200102,18,101,115,5892,3
20200102,18,101,115,4842,3
20200102,10,101,115,5477,3
20200102,10,101,115,5335,3
20200102,10,101,115,5042,3
20200102,0,101,115,5609,3
20200102,0,101,115,4520,3
20200102,1,101,115,5556,3
20200102,1,101,115,4552,3
20200102,8,101,115,5345,3
20200102,8,101,115,5142,3
20200102,12,101,115,5549,3
20200102,12,101,115,4981,3
20200102,12,101,115,5865,3
20200101,16,101,105,963,2
20200101,13,101,140,17300,2
20200101,9,101,110,3235,2
20200101,12,101,110,3304,2
20200101,11,101,110,3286,2
20200101,17,101,105,931,2
20200101,10,101,125,9632,2
20200101,17,101,110,3343,2
20200101,14,101,110,3424,2
20200101,3,101,105,950,2
20200101,7,101,140,19490,2
20200101,11,101,125,9587,2
20200101,2,101,105,685,2
20200101,15,101,110,4341,2
20200101,16,101,110,4274,2
20200101,11,101,110,4566,2
20200101,11,101,130,9406,2
20200101,12,101,110,4516,2
20200101,10,101,115,5151,2
20200101,6,101,110,3036,2
20200101,16,101,105,962,2
20200101,2,101,110,3239,2
20200101,5,101,115,5080,2
20200101,4,101,110,3293,2
20200101,12,101,135,15752,2
20200101,13,101,110,3358,2
20200101,8,101,140,19265,2
20200101,11,101,115,5115,2
20200101,10,101,110,4612,2
20200101,17,101,120,7733,2
20200101,18,101,110,3525,2
20200101,4,101,115,4983,2
20200102,14,101,120,7905,3
20200101,22,101,110,3178,2
20200102,20,101,120,7831,3
20200101,2,101,105,728,2
20200102,13,101,120,8000,3
20200102,7,101,120,7179,3
20200101,7,101,130,10034,2
20200101,7,101,110,3467,2
20200101,19,101,105,964,2
20200102,18,101,120,7604,3
20200102,10,101,120,7810,3
20200102,8,101,120,7349,3
20200101,20,101,115,5892,2
20200102,12,101,120,7688,3
20200102,16,101,120,7477,3
20200102,9,101,120,7702,3
20200102,19,101,120,7460,3
20200101,18,101,110,4142,2
20200102,6,101,120,7008,3
20200101,13,101,120,7867,2
20200102,15,101,120,7903,3
20200101,20,101,105,946,2
20200101,4,101,110,3131,2
20200101,22,101,115,5655,2
20200101,18,101,120,7693,2
20200101,13,101,105,806,2
20200101,18,101,115,5770,2
20200101,8,101,125,10494,2
20200101,2,101,105,964,2
20200101,9,101,135,13098,2
20200101,22,101,110,3276,2
20200101,21,101,110,3286,2
20200101,4,101,115,7570,2
20200101,18,101,105,891,2
20200101,3,101,105,731,2
20200101,20,101,125,9548,2
20200101,9,101,115,5155,2
20200101,13,101,105,896,2
20200101,14,101,110,4404,2
20200101,20,101,105,812,2
20200101,13,101,110,3327,2
20200101,14,101,105,831,2
20200101,5,101,105,758,2
20200101,3,101,110,3192,2
20200102,15,101,125,9405,3
20200102,19,101,125,9178,3
20200102,9,101,125,8970,3
20200102,23,101,125,8955,3
20200102,12,101,125,8722,3
20200102,0,101,125,8302,3
20200102,8,101,125,8878,3
20200102,11,101,125,8826,3
20200102,17,101,125,9325,3
20200102,13,101,125,8823,3
20200102,20,101,125,8787,3
20200102,14,101,125,8924,3
20200102,20,101,130,9568,3
20200102,13,101,130,8515,3
20200102,7,101,130,7368,3
20200102,17,101,130,9224,3
20200102,11,101,130,8336,3
20200102,2,101,130,7814,3
20200102,5,101,130,7538,3
20200102,18,101,130,8552,3
20200102,18,101,130,8931,3
20200102,10,101,130,8191,3
20200102,8,101,130,7492,3
20200102,0,101,130,7507,3
20200102,12,101,130,8426,3
20200102,23,101,130,8788,3
20200102,16,101,130,9009,3
20200102,19,101,130,9732,3
20200102,21,101,130,9606,3
20200102,15,101,130,8236,3
20200102,6,101,130,7402,3
20200102,23,101,135,16075,3
20200102,16,101,135,13945,3
20200102,15,101,135,13716,3
20200102,9,101,135,14976,3
20200102,12,101,135,14526,3
20200102,8,101,135,16478,3
20200102,1,101,135,11789,3
20200102,10,101,135,14624,3
20200102,18,101,135,14449,3
20200102,11,101,135,14755,3
20200102,14,101,135,18939,3
20200102,14,101,135,13642,3
20200102,20,101,135,13623,3
20200102,13,101,135,13976,3
20200102,17,101,135,14212,3
20200102,17,101,135,16920,3
20200102,13,101,140,16315,3
20200102,13,101,140,15142,3
20200102,20,101,140,15848,3
20200102,14,101,140,17405,3
20200102,14,101,140,15181,3
20200102,17,101,140,17019,3
20200102,1,101,140,13296,3
20200102,12,101,140,15598,3
20200102,0,101,140,14277,3
20200102,10,101,140,15923,3
20200102,2,101,140,14994,3
20200102,11,101,140,15899,3
20200102,18,101,140,16635,3
20200102,16,101,140,16099,3
20200102,23,101,140,16232,3
20200102,19,101,140,16627,3
20200102,15,101,140,15849,3
20200102,21,101,140,15976,3
20200101,21,101,125,9816,2
20200103,0,101,105,598,4
20200103,0,101,105,709,4
20200103,0,101,105,686,4
20200103,0,101,105,844,4
20200103,0,101,105,704,4
20200103,8,101,105,769,4
20200103,8,101,105,941,4
20200103,8,101,105,788,4
20200103,8,101,105,876,4
20200103,8,101,105,849,4
20200103,8,101,105,826,4
20200103,22,101,105,1046,4
20200103,22,101,105,925,4
20200103,22,101,105,769,4
20200103,22,101,105,1036,4
20200103,22,101,105,1187,4
20200103,22,101,105,1094,4
20200103,23,101,105,970,4
20200103,23,101,105,1067,4
20200103,23,101,105,747,4
20200103,23,101,105,929,4
20200103,23,101,105,878,4
20200103,23,101,105,989,4
20200103,15,101,105,837,4
20200103,15,101,105,884,4
20200103,15,101,105,744,4
20200103,15,101,105,864,4
20200103,15,101,105,1296,4
20200103,15,101,105,883,4
20200103,19,101,105,1318,4
20200103,19,101,105,1052,4
20200103,19,101,105,861,4
20200103,19,101,105,985,4
20200103,19,101,105,1390,4
20200103,9,101,105,765,4
20200103,9,101,105,815,4
20200103,9,101,105,767,4
20200103,9,101,105,884,4
20200103,9,101,105,849,4
20200103,12,101,105,902,4
20200103,12,101,105,946,4
20200103,12,101,105,734,4
20200103,12,101,105,812,4
20200103,12,101,105,897,4
20200103,12,101,105,837,4
20200103,1,101,105,592,4
20200103,1,101,105,712,4
20200103,1,101,105,845,4
20200103,1,101,105,843,4
20200103,1,101,105,675,4
20200103,2,101,105,589,4
20200103,2,101,105,715,4
20200103,2,101,105,836,4
20200103,2,101,105,828,4
20200103,2,101,105,638,4
20200103,3,101,105,624,4
20200103,3,101,105,707,4
20200103,3,101,105,709,4
20200103,3,101,105,674,4
20200103,4,101,105,632,4
20200103,4,101,105,719,4
20200103,4,101,105,823,4
20200103,4,101,105,822,4
20200103,4,101,105,687,4
20200103,10,101,105,780,4
20200103,10,101,105,877,4
20200103,10,101,105,758,4
20200103,10,101,105,861,4
20200103,10,101,105,886,4
20200103,10,101,105,821,4
20200103,13,101,105,834,4
20200103,13,101,105,894,4
20200103,13,101,105,739,4
20200103,13,101,105,927,4
20200103,13,101,105,925,4
20200103,11,101,105,815,4
20200103,11,101,105,924,4
20200103,11,101,105,750,4
20200103,11,101,105,784,4
20200103,11,101,105,883,4
20200103,11,101,105,842,4
20200103,5,101,105,639,4
20200103,5,101,105,779,4
20200103,5,101,105,689,4
20200103,5,101,105,808,4
20200103,5,101,105,689,4
20200103,6,101,105,669,4
20200103,6,101,105,793,4
20200103,6,101,105,786,4
20200103,6,101,105,862,4
20200103,6,101,105,831,4
20200103,6,101,105,708,4
20200103,7,101,105,736,4
20200103,7,101,105,931,4
20200103,7,101,105,786,4
20200103,7,101,105,878,4
20200103,7,101,105,771,4
20200103,14,101,105,854,4
20200103,14,101,105,924,4
20200103,14,101,105,730,4
20200103,14,101,105,886,4
20200103,14,101,105,926,4
20200103,18,101,105,1193,4
20200103,18,101,105,1646,4
20200103,18,101,105,817,4
20200103,18,101,105,1112,4
20200103,18,101,105,1015,4
20200103,18,101,105,905,4
20200103,21,101,105,1232,4
20200103,21,101,105,1324,4
20200103,21,101,105,796,4
20200103,21,101,105,1203,4
20200103,21,101,105,995,4
20200103,21,101,105,1145,4
20200103,20,101,105,829,4
20200103,20,101,105,1418,4
20200103,20,101,105,1390,4
20200103,20,101,105,1090,4
20200103,20,101,105,1027,4
20200103,17,101,105,759,4
20200103,17,101,105,998,4
20200103,17,101,105,949,4
20200103,17,101,105,977,4
20200103,17,101,105,830,4
20200103,16,101,105,744,4
20200103,16,101,105,924,4
20200103,16,101,105,882,4
20200103,16,101,105,940,4
20200103,16,101,105,837,4
20200103,16,101,110,3542,4
20200103,16,101,110,3535,4
20200103,16,101,110,3413,4
20200103,16,101,110,3524,4
20200103,17,101,110,3558,4
20200103,17,101,110,3592,4
20200103,20,101,110,3684,4
20200103,21,101,110,3184,4
20200103,21,101,110,5011,4
20200103,21,101,110,3793,4
20200103,21,101,110,3729,4
20200103,18,101,110,3693,4
20200103,18,101,110,3590,4
20200103,18,101,110,3359,4
20200103,5,101,110,2850,4
20200103,5,101,110,3094,4
20200103,5,101,110,3333,4
20200103,6,101,110,2836,4
20200103,6,101,110,3118,4
20200103,6,101,110,3268,4
20200103,6,101,110,3311,4
20200103,6,101,110,3319,4
20200103,7,101,110,2938,4
20200103,7,101,110,3389,4
20200103,7,101,110,3443,4
20200103,14,101,110,3509,4
20200103,14,101,110,3343,4
20200103,14,101,110,3491,4
20200103,14,101,110,3450,4
20200103,14,101,110,3336,4
20200103,11,101,110,3615,4
20200103,11,101,110,3562,4
20200103,11,101,110,3384,4
20200103,11,101,110,3219,4
20200103,1,101,110,3126,4
20200103,1,101,110,2904,4
20200103,1,101,110,3237,4
20200103,1,101,110,3267,4
20200103,2,101,110,3082,4
20200103,2,101,110,2924,4
20200103,2,101,110,3332,4
20200103,3,101,110,3065,4
20200103,3,101,110,3392,4
20200103,3,101,110,3244,4
20200103,4,101,110,3022,4
20200103,4,101,110,3354,4
20200103,10,101,110,3123,4
20200103,10,101,110,3290,4
20200103,10,101,110,3574,4
20200103,10,101,110,3264,4
20200103,13,101,110,3579,4
20200103,13,101,110,3458,4
20200103,13,101,110,3545,4
20200103,13,101,110,3347,4
20200103,12,101,110,3407,4
20200103,12,101,110,3313,4
20200103,12,101,110,3549,4
20200103,12,101,110,3682,4
20200103,12,101,110,3344,4
20200103,12,101,110,3383,4
20200103,9,101,110,3314,4
20200103,9,101,110,3209,4
20200103,9,101,110,3375,4
20200103,9,101,110,3394,4
20200103,9,101,110,3085,4
20200103,15,101,110,3525,4
20200103,15,101,110,3710,4
20200103,15,101,110,3375,4
20200103,19,101,110,3626,4
20200103,19,101,110,3699,4
20200103,15,101,110,3626,4
20200103,15,101,110,3454,4
20200103,23,101,110,3291,4
20200103,0,101,110,2872,4
20200103,0,101,110,3167,4
20200103,0,101,110,3269,4
20200103,8,101,110,3059,4
20200103,8,101,110,3181,4
20200103,8,101,110,3391,4
20200103,8,101,110,3724,4
20200103,8,101,110,3336,4
20200103,22,101,110,3380,4
20200103,22,101,110,3276,4
20200103,22,101,110,3515,4
20200103,0,101,115,4850,4
20200103,0,101,115,4752,4
20200103,8,101,115,5319,4
20200103,8,101,115,4893,4
20200103,8,101,115,6653,4
20200103,22,101,115,6209,4
20200103,22,101,115,6139,4
20200103,22,101,115,5410,4
